time,price,size,brs,title,link,loc
2016-08-12 09:01:00,1975.0,1000.0,2.0,285 Enterprise Drive,/nby/apa/5689545961.html,nby
2016-08-12 09:01:00,2500.0,,2.0,671 Spring Lane,/nby/apa/5684531289.html,nby
2016-08-12 09:01:00,2200.0,1493.0,2.0,18090 Lucas Avenue,/nby/apa/5693852505.html,nby
2016-08-12 09:01:00,3695.0,2493.0,5.0,1942 Center Rd,/nby/apa/5704972480.html,nby
2016-08-12 09:00:00,3000.0,1764.0,3.0,634 Baker Street,/nby/apa/5704127419.html,nby
2016-08-12 09:00:00,3200.0,2382.0,4.0,1739 Devin Drive,/nby/apa/5702757689.html,nby
2016-08-12 09:00:00,2900.0,2300.0,4.0,1754 Tessa Way,/nby/apa/5701703927.html,nby
2016-08-12 09:00:00,2800.0,1730.0,3.0,1581 Rainier Ave,/nby/apa/5712928258.html,nby
2016-08-12 08:59:00,1850.0,900.0,2.0,Free WiFi Granite Countertops Hardwood Floors Walk 2 Safeway School 4,/nby/apa/5728884827.html,nby
2016-08-12 08:58:00,1700.0,850.0,2.0,1219 Southwest Blvd,/nby/apa/5728897237.html,nby
2016-08-12 08:53:00,1450.0,600.0,1.0,Free WiFi Garden Apt Granite Hardwood Floors Walk 2 Safeway School c,/nby/apa/5728886372.html,nby
2016-08-12 08:43:00,2950.0,1054.0,2.0,Shelter Bay 2 Bedroom Upper Level Condo PRANDI,/nby/apa/5724454347.html,nby
2016-08-12 08:41:00,1475.0,625.0,1.0,Move in Special Hurry,/nby/apa/5701571085.html,nby
2016-08-12 08:40:00,837.0,,2.0,Month to Month Rent in Napa,/nby/apa/5728860196.html,nby
2016-08-12 08:40:00,1475.0,625.0,1.0,1 Bedroom Move in Special,/nby/apa/5728859706.html,nby
2016-08-12 08:40:00,2800.0,1230.0,2.0,Beautiful Novato Condo Available NOW  Great Area,/nby/apa/5728858444.html,nby
2016-08-12 08:39:00,2933.0,759.0,1.0,Peaceful Extra Large One Bedroom with Large Patio on the Courtyard,/nby/apa/5701889529.html,nby
2016-08-12 08:34:00,2600.0,1800.0,3.0,Beautiful light and bright NWSR home single level,/nby/apa/5723934886.html,nby
2016-08-12 08:34:00,3195.0,1221.0,3.0,Spacious apartment home with balcony W/D Parking included,/nby/apa/5722977480.html,nby
2016-08-12 08:33:00,3000.0,1047.0,2.0,Fairfax Cottage near Town  PRANDI,/nby/apa/5724459569.html,nby
2016-08-12 08:28:00,3500.0,2035.0,4.0,Petaluma Country Home For Rent,/nby/apa/5704282900.html,nby
2016-08-12 08:28:00,3500.0,1300.0,3.0,City Living in a Rural Setting,/nby/apa/5704282485.html,nby
2016-08-12 08:28:00,2995.0,1752.0,3.0,Solar Home For Rent In Rincon Valley,/nby/apa/5711928032.html,nby
2016-08-12 08:28:00,1500.0,840.0,2.0,Northwest Condo For Rent,/nby/apa/5725043806.html,nby
2016-08-12 08:28:00,2000.0,1034.0,2.0,Light and Bright Condo in Santa Rosa,/nby/apa/5724974652.html,nby
2016-08-12 08:28:00,3000.0,1882.0,3.0,Wonderful Single Story Home in Windsor,/nby/apa/5711966112.html,nby
2016-08-12 08:26:00,3750.0,1400.0,3.0,Bright/Beautiful tastefully furnished 3bd/2Ba short/long term rental,/nby/apa/5728798609.html,nby
2016-08-12 08:18:00,1071.0,1668.0,3.0,Spacious modern 3 bdrm  2 1/2 bath house scenic views 2 car garage,/nby/apa/5728779891.html,nby
2016-08-12 08:17:00,2400.0,,3.0,Charming 1950s 3bd/1bath home,/nby/apa/5713276048.html,nby
2016-08-12 08:16:00,1769.0,,1.0,STUNNING CREEK  NATURE VIEWS  W/D INCLUDED,/nby/apa/5713443389.html,nby
2016-08-12 08:16:00,1965.0,,1.0,AMAZING LOCATION  LOOK  LEASE TODAY  W/D INCLD  RINCON VALLEY ,/nby/apa/5708976072.html,nby
2016-08-12 08:14:00,1769.0,,1.0,LARGE PATIO  NATURE VIEWS  W/D INCLUDED,/nby/apa/5702559845.html,nby
2016-08-12 08:03:00,4900.0,2300.0,4.0,St. Helena Home For Rent,/nby/apa/5728787696.html,nby
2016-08-12 07:59:00,1900.0,,1.0,Charming Home/Walk to Fairfax,/nby/apa/5728781447.html,nby
2016-08-12 07:59:00,2800.0,1612.0,3.0,LARGE THREE BEDROOM ENDUNIT CONDO WITH GREAT OUTDOOR SPACE T.P.M.,/nby/apa/5728781377.html,nby
2016-08-12 07:52:00,7850.0,2550.0,4.0,Classic Mill Valley Home in Blithedale Redwds sun yard walk to town,/nby/apa/5718832929.html,nby
2016-08-12 07:52:00,1750.0,600.0,1.0,Open House 8/13  8/14 12pm to 4pm...1 Bedroom 1 Bath Townhouse,/nby/apa/5719193943.html,nby
2016-08-12 07:36:00,2650.0,1000.0,1.0,SF MARINA IN MARIN,/nby/apa/5716011959.html,nby
2016-08-12 07:16:00,1500.0,720.0,2.0,Like new 2bedroom 1bath Units.,/nby/apa/5687908410.html,nby
2016-08-12 07:01:00,3925.0,946.0,2.0,Beautiful Apartment Amazing Property Unbeatable Amenities Call Now,/nby/apa/5726294380.html,nby
2016-08-12 06:56:00,1500.0,,1.0,looking for a new home,/nby/apa/5720663654.html,nby
2016-08-12 05:58:00,2300.0,,2.0,Walk to the Plaza  Unit B in Triplex  Open House 8/14 12,/nby/apa/5728597297.html,nby
2016-08-12 05:56:00,2399.0,1800.0,3.0,SKYHAWK AREA RICOLN VALLEY,/nby/apa/5685952298.html,nby
2016-08-12 05:52:00,2199.0,1500.0,3.0,GREAT QUITE STREET,/nby/apa/5728590370.html,nby
2016-08-12 05:43:00,2075.0,1000.0,2.0,Town Home Apartment,/nby/apa/5728581896.html,nby
2016-08-12 03:35:00,4890.0,,1.0,We believe elevating where you live,/nby/apa/5720177071.html,nby
2016-08-12 03:17:00,1295.0,,1.0,Freshly Painted 1 Bedroom In Downtown Cotati,/nby/apa/5728486243.html,nby
2016-08-12 01:12:00,1465.0,,2.0,2br / 1ba  Duplex  1267 Humboldt Street,/nby/apa/5695237913.html,nby
2016-08-12 01:12:00,2800.0,1800.0,3.0,3br / 2.5ba  House  2410 Vallejo Street,/nby/apa/5682112077.html,nby
2016-08-12 01:11:00,1600.0,950.0,2.0,2br / 1ba  Condo  2438 Plata Court,/nby/apa/5682096076.html,nby
2016-08-12 01:10:00,1595.0,,2.0,2br / 1ba  Apartment  327F South E Street,/nby/apa/5715660557.html,nby
2016-08-12 00:23:00,1425.0,,1.0,Delightful in every way 1bed/1bath,/nby/apa/5728441562.html,nby
2016-08-11 23:39:00,1500.0,600.0,1.0,Freshly renovated Classy Victorian Charm unit 4,/nby/apa/5728427692.html,nby
2016-08-11 23:38:00,1500.0,600.0,1.0,Freshly renovated Classy Victorian Charm unit 4,/nby/apa/5728427427.html,nby
2016-08-11 23:28:00,1500.0,,1.0,SMALL 1 BDR BACK YARD,/nby/apa/5728423494.html,nby
2016-08-11 23:07:00,2100.0,1022.0,3.0,M Section  3 Bedroom Condo FOR RENT ,/nby/apa/5717172251.html,nby
2016-08-11 23:05:00,4500.0,2067.0,4.0,Great location 4BR/3BA with large decks and views,/nby/apa/5717249839.html,nby
2016-08-11 22:56:00,4500.0,2300.0,4.0,Coming Soon Beautiful remodeled 4bd/3 bath Bel Marin Keys home,/nby/apa/5728410286.html,nby
2016-08-11 22:18:00,2500.0,1650.0,2.0,Close to everything but away from it all too. Home on large open area.,/nby/apa/5728392096.html,nby
2016-08-11 22:04:00,2795.0,900.0,2.0,Mill Valleyheart of down Town 2bedroom,/nby/apa/5728384133.html,nby
2016-08-11 21:59:00,2200.0,1500.0,1.0,1Bedroom plus Office1500 Sq FtGated Mt. Sonoma EstateViewsFurnishe,/nby/apa/5717884019.html,nby
2016-08-11 21:58:00,2600.0,2400.0,2.0,Furnished Mt. Sonoma HmGated 10 Ac EstateHot Tub,/nby/apa/5717809285.html,nby
2016-08-11 21:56:00,2600.0,2400.0,2.0,Furnished Mt. Sonoma HmGated 10 Ac EstateHot Tub,/nby/apa/5717806904.html,nby
2016-08-11 21:44:00,1200.0,1200.0,2.0,Clearlake Riviera/pets ok/open house 8/14,/nby/apa/5728364002.html,nby
2016-08-11 21:43:00,1550.0,,1.0,Condo 1bed 1bath  garage in sebastopol,/nby/apa/5704449953.html,nby
2016-08-11 21:37:00,1950.0,750.0,1.0,Rairly available beautiful close to town,/nby/apa/5728367738.html,nby
2016-08-11 21:37:00,7300.0,2500.0,4.0,4BR/31/2BA Conveniently Located Home in Tiburon,/nby/apa/5728367613.html,nby
2016-08-11 21:36:00,3400.0,1150.0,2.0,Beautiful Waterfront Condo w/Stunning Views,/nby/apa/5728367011.html,nby
2016-08-11 21:31:00,1175.0,550.0,1.0,apt for rent,/nby/apa/5728363714.html,nby
2016-08-11 21:29:00,2400.0,,1.0,Charming 1 Bedroom in Victorian 4Plex,/nby/apa/5707089532.html,nby
2016-08-11 21:27:00,2595.0,1000.0,2.0,Greenbrae 2595.00 Large 2 bed/1 bath,/nby/apa/5728361422.html,nby
2016-08-11 21:25:00,2650.0,,2.0,open Friday 101 Dominican 2 Bed 1 Bath,/nby/apa/5728352707.html,nby
2016-08-11 21:19:00,5200.0,1700.0,3.0,Downtown Larkspur  Unbeatable Location,/nby/apa/5718744124.html,nby
2016-08-11 21:04:00,6000.0,2400.0,4.0,Home for Lease in Tiburon,/nby/apa/5728339462.html,nby
2016-08-11 20:53:00,3600.0,3150.0,5.0,Large Executive Estate or Corprate Housing in Wine Country,/nby/apa/5728337768.html,nby
2016-08-11 20:37:00,2650.0,,2.0,Open Friday 101 Dominican 2 Bed 1 Bath,/nby/apa/5713947444.html,nby
2016-08-11 20:34:00,5999.0,,3.0,Sausalito water view,/nby/apa/5724584873.html,nby
2016-08-11 20:02:00,1599.0,,1.0,A Bit Of Country Right Here For Our 1x1s,/nby/apa/5728297443.html,nby
2016-08-11 20:00:00,2600.0,1826.0,4.0,Clean 4Br 3Ba Home in Windsor,/nby/apa/5728296271.html,nby
2016-08-11 19:44:00,2600.0,975.0,2.0,BAYO VISTA APTSSpacious Upper Level 2x1.5,/nby/apa/5719989360.html,nby
2016-08-11 19:34:00,4375.0,1630.0,2.0,TwoBedroom Plus A Office Welcome Home To Luxury Living...,/nby/apa/5728265699.html,nby
2016-08-11 19:26:00,3100.0,905.0,3.0,3 bedroom apartment,/nby/apa/5728265069.html,nby
2016-08-11 19:19:00,4100.0,2500.0,4.0,AZARI PMInverness retreat Very Private and Charming,/nby/apa/5695677165.html,nby
2016-08-11 19:18:00,2300.0,1318.0,2.0,Beautiful Townhome style unit in heart of the City,/nby/apa/5728241038.html,nby
2016-08-11 19:11:00,1975.0,763.0,1.0,SUMMERTIME AND THE LIVING IS EASY,/nby/apa/5728244067.html,nby
2016-08-11 19:26:00,3100.0,905.0,3.0,3 bedroom apartment,/nby/apa/5728265069.html,nby
2016-08-11 19:19:00,4100.0,2500.0,4.0,AZARI PMInverness retreat Very Private and Charming,/nby/apa/5695677165.html,nby
2016-08-11 19:18:00,2300.0,1318.0,2.0,Beautiful Townhome style unit in heart of the City,/nby/apa/5728241038.html,nby
2016-08-11 19:11:00,1975.0,763.0,1.0,SUMMERTIME AND THE LIVING IS EASY,/nby/apa/5728244067.html,nby
2016-08-11 19:10:00,11000.0,,4.0,Lovely Ross home with SWIMMING POOL Near Heart of Town  School,/nby/apa/5724853690.html,nby
2016-08-11 19:06:00,2300.0,1318.0,2.0,Beautiful Townhome style unit in heart of the City,/nby/apa/5713153847.html,nby
2016-08-11 18:49:00,2205.0,650.0,1.0,Stay Cool for the Summer Newely Renovated NOW w/ Air Conditioning,/nby/apa/5702481910.html,nby
2016-08-11 18:37:00,3500.0,2021.0,3.0,Incredibly beautiful home on golf course ,/nby/apa/5728139734.html,nby
2016-08-11 18:37:00,2888.0,,2.0,ALLURING 2X1.5 BATH MINUTES FROM SF,/nby/apa/5728215819.html,nby
2016-08-11 18:24:00,2195.0,750.0,1.0,RESORTSTYLE SWIMMING POOL  MORE IN THIS 1X1 HOME,/nby/apa/5728202143.html,nby
2016-08-11 18:17:00,2700.0,734.0,2.0,12 months free rent New Remodeled 2 BR Apt w/2 Large Private Patios,/nby/apa/5724257967.html,nby
2016-08-11 18:17:00,6200.0,1640.0,4.0,1 month free Home on 9602 sqft lot w/Sweeping Bay Views Private Yard,/nby/apa/5720024036.html,nby
2016-08-11 18:17:00,2800.0,750.0,1.0,1 mo free 1 BR House on 4251 sqft Fencedin Lot w/Private Deck  Yard,/nby/apa/5720040926.html,nby
2016-08-11 18:14:00,5800.0,1600.0,3.0,SPECIAL 12 months free rent Modern Downtown Mill Valley Townhouse,/nby/apa/5720056808.html,nby
2016-08-11 18:13:00,5750.0,1512.0,3.0,SPECIAL 12 months free rent Modern Townhouse w/Backpatio,/nby/apa/5690945992.html,nby
2016-08-11 18:13:00,2600.0,762.0,2.0,SPECIAL 12 months free rent New Remodeled 2 BR Apt w/Private Balcony,/nby/apa/5720067311.html,nby
2016-08-11 18:07:00,2285.0,943.0,1.0,1 Bedroom Apartment  Gated Community  Salt Water Pool,/nby/apa/5728183360.html,nby
2016-08-11 18:05:00,6800.0,1450.0,2.0,Available September 1st,/nby/apa/5728181745.html,nby
2016-08-11 18:05:00,2853.0,1159.0,2.0,Brand New 2x2 Available Today,/nby/apa/5728180925.html,nby
2016-08-11 18:02:00,1595.0,528.0,1.0,One Unit Left A Great Place to Call Home,/nby/apa/5728070374.html,nby
2016-08-11 17:54:00,3574.0,1531.0,2.0,Luxurios Apartments,/nby/apa/5728168330.html,nby
2016-08-11 17:46:00,2205.0,650.0,1.0,Remodeled Apts with A/C W/D  garages,/nby/apa/5706726033.html,nby
2016-08-11 17:44:00,2979.0,773.0,2.0,Lovely 2 Bed/1 Bath with Richardson Bay View in Sausalito,/nby/apa/5728157386.html,nby
2016-08-11 17:43:00,2172.0,1060.0,2.0,2 Ba Apartment Home Plenty of Space. All at The Lodge,/nby/apa/5728155698.html,nby
2016-08-11 17:39:00,2297.0,1006.0,2.0,Two Bedroom Two Bathroom On Second Floor Lots of Extras,/nby/apa/5728142036.html,nby
2016-08-11 17:39:00,1944.0,783.0,1.0,Beautiful Wood Flooring Large Patio And More,/nby/apa/5728107706.html,nby
2016-08-11 17:38:00,2813.0,612.0,1.0,Amazing View in Lovely 1 Bedroom Loft,/nby/apa/5728150359.html,nby
2016-08-11 17:35:00,2522.0,597.0,1.0,Charming 1 Bed w/ Wood Floors  Private Patio in Wonderful Location,/nby/apa/5728146041.html,nby
2016-08-11 17:31:00,4375.0,1630.0,2.0,Largest floor plans in Marin. Only 1 apt home left,/nby/apa/5728131047.html,nby
2016-08-11 17:31:00,3152.0,888.0,2.0,Wonderful  Bright 2 Bed/2 Bath in Sausalito,/nby/apa/5728141570.html,nby
2016-08-11 17:28:00,2017.0,706.0,1.0,Come Home To Your Very Own Smart Apartment Home,/nby/apa/5728123705.html,nby
2016-08-11 17:24:00,2435.0,1326.0,2.0,COMPLETELY RENOVATED SPACIOUS 2X2 CALL US TODAY,/nby/apa/5728132488.html,nby
2016-08-11 17:23:00,2833.0,1301.0,3.0,Online Payments Available Spacious Patio or Balcony Warm Firepit,/nby/apa/5728131451.html,nby
2016-08-11 17:22:00,2025.0,852.0,1.0,Brand New Luxury Spacious 1 Bedroom 1 Bath with Washer/Dryer,/nby/apa/5728130534.html,nby
2016-08-11 17:20:00,2195.0,1326.0,2.0,An AWESOME price at Harvest Park 2x2 Classic Beauty with w/d  a/c.,/nby/apa/5728128734.html,nby
2016-08-11 17:20:00,6500.0,2250.0,3.0,Sleepy Hollow 3 bedroom/ 2 bath home with pool in the flats.,/nby/apa/5728127685.html,nby
2016-08-11 17:19:00,3600.0,900.0,2.0,STOP  LOOK  LEASE,/nby/apa/5728087995.html,nby
2016-08-11 17:15:00,2325.0,1040.0,2.0,Prepare for the Day in This 2BR/2BA Floor Plan with Spacious Closets,/nby/apa/5728121822.html,nby
2016-08-11 17:15:00,2260.0,794.0,2.0,UPGRADED 2BR/1BA APARTMENT W/ QUARTZ COUNTERTOPS,/nby/apa/5728088310.html,nby
2016-08-11 17:14:00,2000.0,,1.0,Charming Forestville Retreat,/nby/apa/5728121311.html,nby
2016-08-11 17:12:00,2675.0,708.0,1.0,Only One Left at This Price  Hurry in for a Tour,/nby/apa/5728101869.html,nby
2016-08-11 17:12:00,3975.0,950.0,2.0,Amazing View Top Floor Vaulted Ceiling,/nby/apa/5728103024.html,nby
2016-08-11 17:12:00,3360.0,708.0,1.0,Voted Best of Larkspur 2016,/nby/apa/5728098470.html,nby
2016-08-11 17:10:00,2384.0,,2.0,LUXURY STAINLESS STEEL APPLIANCES  GRANITE COUNTERS  WOOD FLOORING,/nby/apa/5728116180.html,nby
2016-08-11 17:08:00,1800.0,1064.0,2.0,PETALUMA ACORN TERRACE CONDO,/nby/apa/5725048886.html,nby
2016-08-11 17:04:00,2197.0,990.0,2.0,Spacious 2BR/2BA Apartment,/nby/apa/5728100689.html,nby
2016-08-11 17:00:00,4175.0,1100.0,2.0,Spacious Town Home Available in the Heart of Marin,/nby/apa/5728089097.html,nby
2016-08-11 16:57:00,1500.0,,2.0,7 Howard Street Unit 6,/nby/apa/5728100473.html,nby
2016-08-11 16:56:00,2800.0,2000.0,3.0,Santa Rosa Hidden Valley Open House Sunday and Monday 46 pm,/nby/apa/5728098762.html,nby
2016-08-11 16:56:00,3000.0,,3.0,Remodeled 3 bedroom 2 bathroom home on cul de sac with large yard and,/nby/apa/5728073648.html,nby
2016-08-11 16:55:00,4950.0,1560.0,3.0,5Star FURN 3BR EuroDesigner HEALHouse w/Garden in Best Marin,/nby/apa/5697958188.html,nby
2016-08-11 16:52:00,1650.0,,2.0,2 bedroom/2 bathroom downstairs apt. w/ 1 car garage fresh paint,/nby/apa/5728080684.html,nby
2016-08-11 16:51:00,1875.0,820.0,2.0,Spacious 2 Bedroom With A Walkin ClosetMust See,/nby/apa/5711971195.html,nby
2016-08-11 16:46:00,1925.0,860.0,2.0,Beautifully Remodeled Unit With A Walkin Closet,/nby/apa/5693852752.html,nby
2016-08-11 16:46:00,1950.0,900.0,2.0,Newly Renovated Unit ,/nby/apa/5682659157.html,nby
2016-08-11 16:45:00,1950.0,900.0,2.0,Home Sweet Home ,/nby/apa/5728078745.html,nby
2016-08-11 16:45:00,2112.0,1123.0,2.0,Your Next 2BR/2BA Home Has a Separate Dining Area  a WalkIn Closet,/nby/apa/5728084494.html,nby
2016-08-11 16:42:00,1830.0,630.0,1.0,Dont Miss Out Beautiful One Bedroom Renovated Interior,/nby/apa/5728080594.html,nby
2016-08-11 16:42:00,1995.0,,2.0,2 Bedroom/2 Bathroom w/ Garage Fenced Yard and Bonus Room,/nby/apa/5728071156.html,nby
2016-08-11 16:40:00,3100.0,1842.0,3.0,Calistoga Country Rambler,/nby/apa/5728078087.html,nby
2016-08-11 16:40:00,1850.0,,2.0,Lovely Townhouse in Sonoma,/nby/apa/5717800028.html,nby
2016-08-11 16:39:00,1850.0,,2.0,Two Bedroom Mission Lakes Condo,/nby/apa/5694467219.html,nby
2016-08-11 16:39:00,3500.0,,3.0,Upgraded Beautiful 3 bedroom 2 bath country property with brand new br,/nby/apa/5680926134.html,nby
2016-08-11 16:38:00,1750.0,,2.0,Cute Comfortable Duplex Unit Close to Sonoma Plaza Bike Paths Shoppi,/nby/apa/5692155288.html,nby
2016-08-11 16:37:00,1950.0,860.0,2.0,LUXURIOUSLY REMODELED 2 BDRM W/ WALKIN CLOSET GREAT LOCATION,/nby/apa/5728074897.html,nby
2016-08-11 16:37:00,1800.0,,2.0,Upstairs Unit In A Great Location With a Pool Close To Sonoma Square,/nby/apa/5716807008.html,nby
2016-08-11 16:37:00,4000.0,,3.0,Beautiful Spacious East Side Home Close To The Desirable Sonoma Square,/nby/apa/5718361438.html,nby
2016-08-11 16:33:00,3800.0,1085.0,2.0,Enjoy Beautiful Bay views from your Walkin level home in the Towers,/nby/apa/5728068968.html,nby
2016-08-11 16:33:00,2200.0,,3.0,Gorgeous Duet Style Home In A Great Location Close To The Sonoma Squar,/nby/apa/5716159876.html,nby
2016-08-11 16:30:00,2625.0,,1.0,SF  YOUR FINGERTIPS... BEAUTIFUL CASA ROJA,/nby/apa/5728064568.html,nby
2016-08-11 16:28:00,3950.0,1664.0,2.0,Beautiful Novato Single Story Across from Hoog Park,/nby/apa/5703251611.html,nby
2016-08-11 16:27:00,2271.0,,3.0,New House for Rent in Sonoma,/nby/apa/5728050272.html,nby
2016-08-11 16:26:00,1400.0,,1.0,Nicely Remodeled and Updated 1 Bed/1 BathAvailable Now,/nby/apa/5728053240.html,nby
2016-08-11 16:24:00,5480.0,,3.0,Elegantly Remodeled Mill Valley Flat w/ Hardwood Floors  Patio,/nby/apa/5728057198.html,nby
2016-08-11 16:20:00,2885.0,,2.0,HIDDEN GEM IN MILL VALLEY,/nby/apa/5728051071.html,nby
2016-08-11 16:18:00,550.0,,1.0,CLEARLAKE OAKS1 BED/1BATH APARTMENTWATER INCLUDED,/nby/apa/5728040755.html,nby
2016-08-11 16:14:00,6000.0,1800.0,3.0,Beautiful Towers TOWNHOUSE Available NOW,/nby/apa/5728043007.html,nby
2016-08-11 16:13:00,10500.0,3700.0,4.0,Gorgeous Authentic Villa in Exclusive Area with Fabulous Pool,/nby/apa/5728042331.html,nby
2016-08-11 16:13:00,6000.0,1800.0,3.0,Beautiful Towers TOWNHOUSE Available NOW,/nby/apa/5728041883.html,nby
2016-08-11 16:12:00,2575.0,,3.0,Modern Home  Close to Plaza,/nby/apa/5702282729.html,nby
2016-08-11 16:12:00,2900.0,1289.0,2.0,Stunning  Beautifully Furnished Condo,/nby/apa/5684260236.html,nby
2016-08-11 16:12:00,1900.0,,2.0,Two Story Townhome Near Downtown,/nby/apa/5728040765.html,nby
2016-08-11 16:10:00,2050.0,1200.0,2.0,2 Bed/2.5 Bath TownhomesChanate Cottages/1 Yr. Old,/nby/apa/5711852590.html,nby
2016-08-11 16:10:00,4700.0,1900.0,4.0,3BDen/2b Townhome on Golf Course,/nby/apa/5728037771.html,nby
2016-08-11 16:06:00,6200.0,2054.0,4.0,Lovely remodeled home,/nby/apa/5718844989.html,nby
2016-08-11 16:06:00,5200.0,2151.0,3.0,Traditional home with SF  Bay views,/nby/apa/5694660106.html,nby
2016-08-11 16:04:00,2425.0,,1.0,CHARMING MILL VALLEY LOCATION,/nby/apa/5728029940.html,nby
2016-08-11 16:00:00,2800.0,1700.0,3.0,2800 beautiful farm house for rent,/nby/apa/5727814353.html,nby
2016-08-11 15:59:00,2075.0,1000.0,2.0,Town Home Apartment,/nby/apa/5719912182.html,nby
2016-08-11 15:58:00,3950.0,,2.0,Sausalito Apt. 2bd/2ba  incredible views from every room,/nby/apa/5728006930.html,nby
2016-08-11 15:52:00,2195.0,750.0,1.0,Amazing SPACIOUS Floorplans  Newly RENOVATED  GREAT PRICE,/nby/apa/5728012666.html,nby
2016-08-11 15:47:00,2045.0,825.0,1.0,Beautiful 1 Bedroom Apartment  Gated Community  Salt Water Pool,/nby/apa/5728006213.html,nby
2016-08-11 15:39:00,1595.0,,2.0,1Ba  Apartment  327F South E Street,/nby/apa/5716382947.html,nby
2016-08-11 15:35:00,3525.0,,3.0,Great Top Floor Apt 3/2 Apt Walk to Town,/nby/apa/5711966987.html,nby
2016-08-11 15:31:00,3100.0,880.0,1.0,Open Floorplan with In Home Washer and Dryer and Gas Stove,/nby/apa/5727973959.html,nby
2016-08-11 15:27:00,3000.0,2217.0,3.0,Bodega Harbour Custom Long Term Rental,/nby/apa/5711400136.html,nby
2016-08-11 15:23:00,1965.0,,1.0,WOOD FLOORS MOUNTAIN VIEWS RINCON VALLEY NORTH EAST WASHER/DRYER ,/nby/apa/5700754515.html,nby
2016-08-11 15:23:00,1769.0,,1.0,FIRST FLOOR LARGE PATIO  NATURE VIEWS  W/D INCLUDED,/nby/apa/5724624283.html,nby
2016-08-11 15:23:00,1965.0,,1.0,WOOD FLOORING LARGE PATIO  W/D INCLUDED,/nby/apa/5700138877.html,nby
2016-08-11 15:22:00,1200.0,500.0,1.0,Clean Granny Unit Available Now,/nby/apa/5723378166.html,nby
2016-08-12 11:48:00,4102.0,,1.0,New  Large Terrace Beautiful View  6 Weeks Rent Free,/sfc/apa/5711457382.html,sfc
2016-08-12 11:47:00,4495.0,,2.0,Top Floor 2bed in Pacific Heights FREE Parking,/sfc/apa/5715151689.html,sfc
2016-08-12 11:47:00,4750.0,,2.0,Luxurious 2bed/2bath corner condo with Free Parking AMSI,/sfc/apa/5695977349.html,sfc
2016-08-12 11:46:00,3150.0,,1.0,OPEN HOUSE SAT 8/13 23pm 1br STUNNING TWO STORY VICTORIAN COTTAGE,/sfc/apa/5724532764.html,sfc
2016-08-12 11:46:00,4495.0,,2.0,Amazing 2BR1BA w/ huge deck offers gorgeous Panoramice views By BART,/sfc/apa/5722929163.html,sfc
2016-08-12 11:46:00,5000.0,1022.0,1.0,Fully Furnished Modern Loft with Designer Finishes  Furnishings,/sfc/apa/5729181454.html,sfc
2016-08-12 11:45:00,3500.0,,1.0,Lovely and spacious 1BR1Ba home by Parks,/sfc/apa/5729217093.html,sfc
2016-08-12 11:45:00,3200.0,845.0,1.0,Modern one bedroom Near Caltrain,/sfc/apa/5729180519.html,sfc
2016-08-12 11:45:00,5300.0,,2.0,OPEN HOUSE SATURDAY AT 2PM  Huge Private Patio  Storage  Parking,/sfc/apa/5729206552.html,sfc
2016-08-12 11:45:00,17999.0,5735.0,5.0,Majestic Mini Mansion in the Heart of Cole Valley,/sfc/apa/5701954594.html,sfc
2016-08-12 11:43:00,3595.0,720.0,2.0,Advent South of Market apartment home available now with laundry incl,/sfc/apa/5694020750.html,sfc
2016-08-12 11:40:00,5980.0,1388.0,2.0,6 WEEKS FREE Spacious 2 Story Townhome Patio Walkup,/sfc/apa/5729225071.html,sfc
2016-08-12 11:39:00,4200.0,,1.0,Furnished Apartment for short term rent,/sfc/apa/5729206550.html,sfc
2016-08-12 11:37:00,4462.0,1251.0,2.0,4462 / 2br  Modern  New  Boutique Building  Pet Friendly  Six We,/sfc/apa/5721204493.html,sfc
2016-08-12 11:37:00,3395.0,,1.0,Hrdwd Gas Range W/D in Bldg. Walk to Fillmore St.,/sfc/apa/5713144069.html,sfc
2016-08-12 11:37:00,3275.0,775.0,2.0,OPEN HOUSE 8/12  8/13  HUGE Flex 2 Bed/1 Bed APT,/sfc/apa/5729217875.html,sfc
2016-08-12 11:36:00,2600.0,,2.0,2nd Floor 2bedroom,/sfc/apa/5722588769.html,sfc
2016-08-12 11:35:00,3290.0,,1.0,Spacious Modern  Boutique  Pet Friendly  6 Weeks Free,/sfc/apa/5698974637.html,sfc
2016-08-12 11:33:00,2350.0,,1.0,One Bedroom / Perfect Castro Location,/sfc/apa/5729210672.html,sfc
2016-08-12 11:33:00,3345.0,,2.0,OPEN HOUSE SATURDAY AT 1PM  Remodeled  InUnit Laundry  ReLISTO,/sfc/apa/5729210091.html,sfc
2016-08-12 11:32:00,2900.0,,1.0,Charming 1 Bedroom in Heart of the Marina,/sfc/apa/5713717784.html,sfc
2016-08-12 11:32:00,2000.0,500.0,1.0,Modern inlaw studio,/sfc/apa/5729208811.html,sfc
2016-08-12 11:32:00,2450.0,,1.0,1ba deluxe apt,/sfc/apa/5729208140.html,sfc
2016-08-12 11:31:00,3995.0,,2.0,Beautiful two bedroom in great location.,/sfc/apa/5729206135.html,sfc
2016-08-12 11:30:00,7465.0,1665.0,1.0,Amazing Mission District Live/Work Loft,/sfc/apa/5729204830.html,sfc
2016-08-12 11:30:00,3195.0,,1.0,825 Post 210  1 Bedroom Courtyard Dog Run Rooftop Patio Deck,/sfc/apa/5724888140.html,sfc
